"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.item1_title","Input.item2_title","Answer.equal.label","Approve","Reject"
"34O39PNDK7L7OMUXYP8OGKGVL3LBRU","34S6YYW6IV53ES2T76EARAEIVA1BSJ","How similar are the two objects?","In this task you will compare two sets of objects on a similarity scale of 1 to 7, with 1 being the lowest and 7 being the highest level of similarity among the objects. The similarity depends on the shape and material of the specific objects.","item, equality, comparison","$0.02","Wed Jun 19 02:25:19 PDT 2019","5","BatchId:3680415;OriginalHitTemplateId:928390889;","300","2592000","Tue Jul 09 02:25:19 PDT 2019","","","336YQZE83XRHOAXQI9QWGJIGKALM5D","AKLKDS34ZAGML","Submitted","Wed Jun 19 02:30:20 PDT 2019","Wed Jun 19 02:30:28 PDT 2019","Fri Jul 19 02:30:28 PDT 2019","","","","8","0% (0/2)","0% (0/2)","0% (0/2)","Newspaper","Book","Medium"
"34O39PNDK7L7OMUXYP8OGKGVL3LBRU","34S6YYW6IV53ES2T76EARAEIVA1BSJ","How similar are the two objects?","In this task you will compare two sets of objects on a similarity scale of 1 to 7, with 1 being the lowest and 7 being the highest level of similarity among the objects. The similarity depends on the shape and material of the specific objects.","item, equality, comparison","$0.02","Wed Jun 19 02:25:19 PDT 2019","5","BatchId:3680415;OriginalHitTemplateId:928390889;","300","2592000","Tue Jul 09 02:25:19 PDT 2019","","","3I33IC7ZWHFONC5E3NYT9LK46J5A2G","A3FIQ72HYZBNWC","Submitted","Wed Jun 19 02:30:38 PDT 2019","Wed Jun 19 02:31:17 PDT 2019","Fri Jul 19 02:31:17 PDT 2019","","","","39","0% (0/0)","0% (0/0)","0% (0/0)","Newspaper","Book","Medium High"
"34O39PNDK7L7OMUXYP8OGKGVL3LBRU","34S6YYW6IV53ES2T76EARAEIVA1BSJ","How similar are the two objects?","In this task you will compare two sets of objects on a similarity scale of 1 to 7, with 1 being the lowest and 7 being the highest level of similarity among the objects. The similarity depends on the shape and material of the specific objects.","item, equality, comparison","$0.02","Wed Jun 19 02:25:19 PDT 2019","5","BatchId:3680415;OriginalHitTemplateId:928390889;","300","2592000","Tue Jul 09 02:25:19 PDT 2019","","","3MTMREQS4XVAZS3LH7N0XS0TAQZWAJ","A1S6C6EN8MPKC3","Submitted","Wed Jun 19 02:28:35 PDT 2019","Wed Jun 19 02:29:23 PDT 2019","Fri Jul 19 02:29:23 PDT 2019","","","","48","0% (0/0)","0% (0/0)","0% (0/0)","Newspaper","Book","Medium High"
"34O39PNDK7L7OMUXYP8OGKGVL3LBRU","34S6YYW6IV53ES2T76EARAEIVA1BSJ","How similar are the two objects?","In this task you will compare two sets of objects on a similarity scale of 1 to 7, with 1 being the lowest and 7 being the highest level of similarity among the objects. The similarity depends on the shape and material of the specific objects.","item, equality, comparison","$0.02","Wed Jun 19 02:25:19 PDT 2019","5","BatchId:3680415;OriginalHitTemplateId:928390889;","300","2592000","Tue Jul 09 02:25:19 PDT 2019","","","3NC5L260MQZXQABR11IIUZYY44EOFD","A3UEM5PCYERMXX","Submitted","Wed Jun 19 02:29:39 PDT 2019","Wed Jun 19 02:29:49 PDT 2019","Fri Jul 19 02:29:49 PDT 2019","","","","10","0% (0/1)","0% (0/1)","0% (0/1)","Newspaper","Book","Medium High"
"34O39PNDK7L7OMUXYP8OGKGVL3LBRU","34S6YYW6IV53ES2T76EARAEIVA1BSJ","How similar are the two objects?","In this task you will compare two sets of objects on a similarity scale of 1 to 7, with 1 being the lowest and 7 being the highest level of similarity among the objects. The similarity depends on the shape and material of the specific objects.","item, equality, comparison","$0.02","Wed Jun 19 02:25:19 PDT 2019","5","BatchId:3680415;OriginalHitTemplateId:928390889;","300","2592000","Tue Jul 09 02:25:19 PDT 2019","","","3SNLUL3WO60E375KJYXPOIV7JMOUL1","A1LW9X1B88MB1C","Submitted","Wed Jun 19 02:32:09 PDT 2019","Wed Jun 19 02:32:18 PDT 2019","Fri Jul 19 02:32:18 PDT 2019","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","Newspaper","Book","Very High"
"3TTPFEFXCUXOTGZZ6TFMR0SXKTCH6I","34S6YYW6IV53ES2T76EARAEIVA1BSJ","How similar are the two objects?","In this task you will compare two sets of objects on a similarity scale of 1 to 7, with 1 being the lowest and 7 being the highest level of similarity among the objects. The similarity depends on the shape and material of the specific objects.","item, equality, comparison","$0.02","Wed Jun 19 02:25:19 PDT 2019","5","BatchId:3680415;OriginalHitTemplateId:928390889;","300","2592000","Tue Jul 09 02:25:19 PDT 2019","","","3LEP4MGT3IDG9W8M6QI60FVELSFDBN","A3UEM5PCYERMXX","Submitted","Wed Jun 19 02:28:21 PDT 2019","Wed Jun 19 02:28:29 PDT 2019","Fri Jul 19 02:28:29 PDT 2019","","","","8","0% (0/1)","0% (0/1)","0% (0/1)","Vase","Container","High"
"3TTPFEFXCUXOTGZZ6TFMR0SXKTCH6I","34S6YYW6IV53ES2T76EARAEIVA1BSJ","How similar are the two objects?","In this task you will compare two sets of objects on a similarity scale of 1 to 7, with 1 being the lowest and 7 being the highest level of similarity among the objects. The similarity depends on the shape and material of the specific objects.","item, equality, comparison","$0.02","Wed Jun 19 02:25:19 PDT 2019","5","BatchId:3680415;OriginalHitTemplateId:928390889;","300","2592000","Tue Jul 09 02:25:19 PDT 2019","","","3SKRO2GZ734NA4W4WAB4YGDVJPLK1O","A3FIQ72HYZBNWC","Submitted","Wed Jun 19 02:30:59 PDT 2019","Wed Jun 19 02:32:16 PDT 2019","Fri Jul 19 02:32:16 PDT 2019","","","","77","0% (0/0)","0% (0/0)","0% (0/0)","Vase","Container","Medium"
"3TTPFEFXCUXOTGZZ6TFMR0SXKTCH6I","34S6YYW6IV53ES2T76EARAEIVA1BSJ","How similar are the two objects?","In this task you will compare two sets of objects on a similarity scale of 1 to 7, with 1 being the lowest and 7 being the highest level of similarity among the objects. The similarity depends on the shape and material of the specific objects.","item, equality, comparison","$0.02","Wed Jun 19 02:25:19 PDT 2019","5","BatchId:3680415;OriginalHitTemplateId:928390889;","300","2592000","Tue Jul 09 02:25:19 PDT 2019","","","3U088ZLJVM6EYF53P5Q78MOG14NW0S","A167GKZSRIYRC1","Submitted","Wed Jun 19 02:27:58 PDT 2019","Wed Jun 19 02:28:15 PDT 2019","Fri Jul 19 02:28:15 PDT 2019","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","Vase","Container","Medium"
"3TTPFEFXCUXOTGZZ6TFMR0SXKTCH6I","34S6YYW6IV53ES2T76EARAEIVA1BSJ","How similar are the two objects?","In this task you will compare two sets of objects on a similarity scale of 1 to 7, with 1 being the lowest and 7 being the highest level of similarity among the objects. The similarity depends on the shape and material of the specific objects.","item, equality, comparison","$0.02","Wed Jun 19 02:25:19 PDT 2019","5","BatchId:3680415;OriginalHitTemplateId:928390889;","300","2592000","Tue Jul 09 02:25:19 PDT 2019","","","3WLEIWSYHQU3XZDS9T8LQ778JEVH2Y","AKLKDS34ZAGML","Submitted","Wed Jun 19 02:30:35 PDT 2019","Wed Jun 19 02:30:42 PDT 2019","Fri Jul 19 02:30:42 PDT 2019","","","","7","0% (0/2)","0% (0/2)","0% (0/2)","Vase","Container","Medium"
"3TTPFEFXCUXOTGZZ6TFMR0SXKTCH6I","34S6YYW6IV53ES2T76EARAEIVA1BSJ","How similar are the two objects?","In this task you will compare two sets of objects on a similarity scale of 1 to 7, with 1 being the lowest and 7 being the highest level of similarity among the objects. The similarity depends on the shape and material of the specific objects.","item, equality, comparison","$0.02","Wed Jun 19 02:25:19 PDT 2019","5","BatchId:3680415;OriginalHitTemplateId:928390889;","300","2592000","Tue Jul 09 02:25:19 PDT 2019","","","3YMTUJH0DUT35MJAD18YX57UEMLT4F","A19Q676CHKCVOR","Submitted","Wed Jun 19 02:27:37 PDT 2019","Wed Jun 19 02:27:42 PDT 2019","Fri Jul 19 02:27:42 PDT 2019","","","","5","0% (0/1)","0% (0/1)","0% (0/1)","Vase","Container","High"
"37J05LC5AYWJ5V944GQL9JI4E73JDH","34S6YYW6IV53ES2T76EARAEIVA1BSJ","How similar are the two objects?","In this task you will compare two sets of objects on a similarity scale of 1 to 7, with 1 being the lowest and 7 being the highest level of similarity among the objects. The similarity depends on the shape and material of the specific objects.","item, equality, comparison","$0.02","Wed Jun 19 02:25:19 PDT 2019","5","BatchId:3680415;OriginalHitTemplateId:928390889;","300","2592000","Tue Jul 09 02:25:19 PDT 2019","","","337RC3OW07FEGMUKOO7UK4XQXTXLVH","ATT3WMHDZNE0F","Submitted","Wed Jun 19 02:29:39 PDT 2019","Wed Jun 19 02:30:37 PDT 2019","Fri Jul 19 02:30:37 PDT 2019","","","","58","0% (0/0)","0% (0/0)","0% (0/0)","Wallpaper","Newspaper","Low"
"37J05LC5AYWJ5V944GQL9JI4E73JDH","34S6YYW6IV53ES2T76EARAEIVA1BSJ","How similar are the two objects?","In this task you will compare two sets of objects on a similarity scale of 1 to 7, with 1 being the lowest and 7 being the highest level of similarity among the objects. The similarity depends on the shape and material of the specific objects.","item, equality, comparison","$0.02","Wed Jun 19 02:25:19 PDT 2019","5","BatchId:3680415;OriginalHitTemplateId:928390889;","300","2592000","Tue Jul 09 02:25:19 PDT 2019","","","37TRT2X24S4TCI8EGM4H3DQRQCCBJZ","A1V5ETMSSAICW1","Submitted","Wed Jun 19 02:29:38 PDT 2019","Wed Jun 19 02:30:25 PDT 2019","Fri Jul 19 02:30:25 PDT 2019","","","","47","0% (0/0)","0% (0/0)","0% (0/0)","Wallpaper","Newspaper","Low"
"37J05LC5AYWJ5V944GQL9JI4E73JDH","34S6YYW6IV53ES2T76EARAEIVA1BSJ","How similar are the two objects?","In this task you will compare two sets of objects on a similarity scale of 1 to 7, with 1 being the lowest and 7 being the highest level of similarity among the objects. The similarity depends on the shape and material of the specific objects.","item, equality, comparison","$0.02","Wed Jun 19 02:25:19 PDT 2019","5","BatchId:3680415;OriginalHitTemplateId:928390889;","300","2592000","Tue Jul 09 02:25:19 PDT 2019","","","3D4CH1LGEC60XN3GAW5IFU3LAKSG9Q","A3UEM5PCYERMXX","Submitted","Wed Jun 19 02:29:21 PDT 2019","Wed Jun 19 02:29:38 PDT 2019","Fri Jul 19 02:29:38 PDT 2019","","","","17","0% (0/1)","0% (0/1)","0% (0/1)","Wallpaper","Newspaper","Medium High"
"37J05LC5AYWJ5V944GQL9JI4E73JDH","34S6YYW6IV53ES2T76EARAEIVA1BSJ","How similar are the two objects?","In this task you will compare two sets of objects on a similarity scale of 1 to 7, with 1 being the lowest and 7 being the highest level of similarity among the objects. The similarity depends on the shape and material of the specific objects.","item, equality, comparison","$0.02","Wed Jun 19 02:25:19 PDT 2019","5","BatchId:3680415;OriginalHitTemplateId:928390889;","300","2592000","Tue Jul 09 02:25:19 PDT 2019","","","3IXQG4FA2VB466V5UAD4EJCOU70B94","A3NMQX36V9DCDD","Submitted","Wed Jun 19 02:29:11 PDT 2019","Wed Jun 19 02:29:41 PDT 2019","Fri Jul 19 02:29:41 PDT 2019","","","","30","0% (0/0)","0% (0/0)","0% (0/0)","Wallpaper","Newspaper","Very High"
"37J05LC5AYWJ5V944GQL9JI4E73JDH","34S6YYW6IV53ES2T76EARAEIVA1BSJ","How similar are the two objects?","In this task you will compare two sets of objects on a similarity scale of 1 to 7, with 1 being the lowest and 7 being the highest level of similarity among the objects. The similarity depends on the shape and material of the specific objects.","item, equality, comparison","$0.02","Wed Jun 19 02:25:19 PDT 2019","5","BatchId:3680415;OriginalHitTemplateId:928390889;","300","2592000","Tue Jul 09 02:25:19 PDT 2019","","","3RXCAC0YIT20JIK654Z4FY8AQEA8GT","AKLKDS34ZAGML","Submitted","Wed Jun 19 02:28:33 PDT 2019","Wed Jun 19 02:28:39 PDT 2019","Fri Jul 19 02:28:39 PDT 2019","","","","6","0% (0/2)","0% (0/2)","0% (0/2)","Wallpaper","Newspaper","Very Low"
"3FCO4VKOZ5QVD6M2Z2C8CBVGNO4E7Y","34S6YYW6IV53ES2T76EARAEIVA1BSJ","How similar are the two objects?","In this task you will compare two sets of objects on a similarity scale of 1 to 7, with 1 being the lowest and 7 being the highest level of similarity among the objects. The similarity depends on the shape and material of the specific objects.","item, equality, comparison","$0.02","Wed Jun 19 02:25:19 PDT 2019","5","BatchId:3680415;OriginalHitTemplateId:928390889;","300","2592000","Tue Jul 09 02:25:19 PDT 2019","","","30ZX6P7VFA8ZO58IXTB62KNNW6Z2JO","A167GKZSRIYRC1","Submitted","Wed Jun 19 02:26:10 PDT 2019","Wed Jun 19 02:26:31 PDT 2019","Fri Jul 19 02:26:31 PDT 2019","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","Shelf","Table","Medium High"
"3FCO4VKOZ5QVD6M2Z2C8CBVGNO4E7Y","34S6YYW6IV53ES2T76EARAEIVA1BSJ","How similar are the two objects?","In this task you will compare two sets of objects on a similarity scale of 1 to 7, with 1 being the lowest and 7 being the highest level of similarity among the objects. The similarity depends on the shape and material of the specific objects.","item, equality, comparison","$0.02","Wed Jun 19 02:25:19 PDT 2019","5","BatchId:3680415;OriginalHitTemplateId:928390889;","300","2592000","Tue Jul 09 02:25:19 PDT 2019","","","37Z929RLGBLM77LL324GV8N0S2OSTL","A34930YXVQ8SUT","Submitted","Wed Jun 19 02:26:50 PDT 2019","Wed Jun 19 02:27:12 PDT 2019","Fri Jul 19 02:27:12 PDT 2019","","","","22","0% (0/0)","0% (0/0)","0% (0/0)","Shelf","Table","Medium High"
"3FCO4VKOZ5QVD6M2Z2C8CBVGNO4E7Y","34S6YYW6IV53ES2T76EARAEIVA1BSJ","How similar are the two objects?","In this task you will compare two sets of objects on a similarity scale of 1 to 7, with 1 being the lowest and 7 being the highest level of similarity among the objects. The similarity depends on the shape and material of the specific objects.","item, equality, comparison","$0.02","Wed Jun 19 02:25:19 PDT 2019","5","BatchId:3680415;OriginalHitTemplateId:928390889;","300","2592000","Tue Jul 09 02:25:19 PDT 2019","","","3GDTJDAPVWO0BSGSG7XZS3S7M0MM8F","AKLKDS34ZAGML","Submitted","Wed Jun 19 02:30:28 PDT 2019","Wed Jun 19 02:30:35 PDT 2019","Fri Jul 19 02:30:35 PDT 2019","","","","7","0% (0/2)","0% (0/2)","0% (0/2)","Shelf","Table","Medium Low"
"3FCO4VKOZ5QVD6M2Z2C8CBVGNO4E7Y","34S6YYW6IV53ES2T76EARAEIVA1BSJ","How similar are the two objects?","In this task you will compare two sets of objects on a similarity scale of 1 to 7, with 1 being the lowest and 7 being the highest level of similarity among the objects. The similarity depends on the shape and material of the specific objects.","item, equality, comparison","$0.02","Wed Jun 19 02:25:19 PDT 2019","5","BatchId:3680415;OriginalHitTemplateId:928390889;","300","2592000","Tue Jul 09 02:25:19 PDT 2019","","","3KRVW3HTZPYIUCV1U5349US8YUTMSF","A3FIQ72HYZBNWC","Submitted","Wed Jun 19 02:31:12 PDT 2019","Wed Jun 19 02:33:05 PDT 2019","Fri Jul 19 02:33:05 PDT 2019","","","","113","0% (0/0)","0% (0/0)","0% (0/0)","Shelf","Table","Medium"
"3FCO4VKOZ5QVD6M2Z2C8CBVGNO4E7Y","34S6YYW6IV53ES2T76EARAEIVA1BSJ","How similar are the two objects?","In this task you will compare two sets of objects on a similarity scale of 1 to 7, with 1 being the lowest and 7 being the highest level of similarity among the objects. The similarity depends on the shape and material of the specific objects.","item, equality, comparison","$0.02","Wed Jun 19 02:25:19 PDT 2019","5","BatchId:3680415;OriginalHitTemplateId:928390889;","300","2592000","Tue Jul 09 02:25:19 PDT 2019","","","3TOK3KHVJVVKBHWLJIK667LH6GUO78","A1LG8QD78XR5OS","Submitted","Wed Jun 19 02:27:19 PDT 2019","Wed Jun 19 02:27:35 PDT 2019","Fri Jul 19 02:27:35 PDT 2019","","","","16","0% (0/2)","0% (0/2)","0% (0/2)","Shelf","Table","Medium Low"
"3YGYP13642M9PVJU1FDX7FGP2SZNRV","34S6YYW6IV53ES2T76EARAEIVA1BSJ","How similar are the two objects?","In this task you will compare two sets of objects on a similarity scale of 1 to 7, with 1 being the lowest and 7 being the highest level of similarity among the objects. The similarity depends on the shape and material of the specific objects.","item, equality, comparison","$0.02","Wed Jun 19 02:25:19 PDT 2019","5","BatchId:3680415;OriginalHitTemplateId:928390889;","300","2592000","Tue Jul 09 02:25:19 PDT 2019","","","34V1S5K3GUEY0UEAYJWW33QWG6P69E","A14MCHQB6Z8MVT","Submitted","Wed Jun 19 02:27:38 PDT 2019","Wed Jun 19 02:27:45 PDT 2019","Fri Jul 19 02:27:45 PDT 2019","","","","7","0% (0/2)","0% (0/2)","0% (0/2)","Surfboard","Soap","Very Low"
"3YGYP13642M9PVJU1FDX7FGP2SZNRV","34S6YYW6IV53ES2T76EARAEIVA1BSJ","How similar are the two objects?","In this task you will compare two sets of objects on a similarity scale of 1 to 7, with 1 being the lowest and 7 being the highest level of similarity among the objects. The similarity depends on the shape and material of the specific objects.","item, equality, comparison","$0.02","Wed Jun 19 02:25:19 PDT 2019","5","BatchId:3680415;OriginalHitTemplateId:928390889;","300","2592000","Tue Jul 09 02:25:19 PDT 2019","","","39OWYR0EPM49KOFT7ORGWQW0IECYFX","A167GKZSRIYRC1","Submitted","Wed Jun 19 02:27:19 PDT 2019","Wed Jun 19 02:27:36 PDT 2019","Fri Jul 19 02:27:36 PDT 2019","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","Surfboard","Soap","Medium High"
"3YGYP13642M9PVJU1FDX7FGP2SZNRV","34S6YYW6IV53ES2T76EARAEIVA1BSJ","How similar are the two objects?","In this task you will compare two sets of objects on a similarity scale of 1 to 7, with 1 being the lowest and 7 being the highest level of similarity among the objects. The similarity depends on the shape and material of the specific objects.","item, equality, comparison","$0.02","Wed Jun 19 02:25:19 PDT 2019","5","BatchId:3680415;OriginalHitTemplateId:928390889;","300","2592000","Tue Jul 09 02:25:19 PDT 2019","","","39U1BHVTDN4INQ06DN3FN0FO0MPT3U","A1LG8QD78XR5OS","Submitted","Wed Jun 19 02:27:45 PDT 2019","Wed Jun 19 02:27:51 PDT 2019","Fri Jul 19 02:27:51 PDT 2019","","","","6","0% (0/2)","0% (0/2)","0% (0/2)","Surfboard","Soap","Very Low"
"3YGYP13642M9PVJU1FDX7FGP2SZNRV","34S6YYW6IV53ES2T76EARAEIVA1BSJ","How similar are the two objects?","In this task you will compare two sets of objects on a similarity scale of 1 to 7, with 1 being the lowest and 7 being the highest level of similarity among the objects. The similarity depends on the shape and material of the specific objects.","item, equality, comparison","$0.02","Wed Jun 19 02:25:19 PDT 2019","5","BatchId:3680415;OriginalHitTemplateId:928390889;","300","2592000","Tue Jul 09 02:25:19 PDT 2019","","","3EF8EXOTT38SZKQMEPBSX1DI40L1J6","A19Q676CHKCVOR","Submitted","Wed Jun 19 02:28:08 PDT 2019","Wed Jun 19 02:28:13 PDT 2019","Fri Jul 19 02:28:13 PDT 2019","","","","5","0% (0/1)","0% (0/1)","0% (0/1)","Surfboard","Soap","Very Low"
